FishID_nodash,Stream,Sex,GenGrp,hindex,cohort,FirstMonthCaught,LastMonthCaught,Longevity,LRS
FCA5O7V1005,Caigual,F,F1,0.35,13,5/13/10,8/12/10,4,0
FCA5P6N1005,Caigual,F,F1xN,0.176,13,5/13/10,8/13/10,4,0
FCA5P8Y1005,Caigual,F,F1xI,0.688,13,5/13/10,1/14/11,9,0
FCA5R6B1005,Caigual,F,F1xN,0.196,13,5/13/10,5/13/10,1,0
FCA5R8B1005,Caigual,F,N,0,13,5/13/10,9/12/10,5,0
FCA5V8R1005,Caigual,F,I,0.866,13,5/13/10,5/13/10,1,0
FCA5Y6Y1005,Caigual,F,F1xI,0.495,13,5/13/10,5/13/10,1,0
FCA6B7N1005,Caigual,F,F1xI,0.703,13,5/13/10,7/12/10,3,0
FCA6B8N1005,Caigual,F,F1,0.365,13,5/13/10,8/12/10,4,0
FCA6K8N1005,Caigual,F,F1,0.209,13,5/13/10,5/13/11,13,0
FCA6N8B1005,Caigual,F,F1xN,0.237,13,5/13/10,11/12/10,7,0
FCA6N8K1005,Caigual,F,F2,0.5,13,5/13/10,8/12/10,4,0
FCA6N8N1005,Caigual,F,F1xI,0.41,13,5/13/10,8/12/10,4,0
FCA6V8G1005,Caigual,F,F1,0.418,13,5/13/10,6/14/11,14,0
FCA6Y8O1005,Caigual,F,F1,0.348,13,5/13/10,6/12/10,2,0
FCA6Y8Y1005,Caigual,F,F1,0.189,13,5/13/10,5/13/10,1,0
MCA1B3N1005,Caigual,M,I,0.555,13,5/13/10,5/13/10,1,0
MCA1G3N1005,Caigual,M,F1,0.094,13,5/13/10,5/13/10,1,0
MCA1K3N1005,Caigual,M,F2,0.308,13,5/13/10,6/12/10,2,0
MCA1K7N1005,Caigual,M,F1,0.448,13,5/13/10,7/12/10,3,0
MCA1N3B1005,Caigual,M,F1xI,0.68,13,5/13/10,12/12/10,8,0
MCA1N3K1005,Caigual,M,N,0,13,5/13/10,5/13/10,1,0
MCA1N3N1005,Caigual,M,F1xI,0.518,13,5/13/10,5/13/10,1,0
MCA1N3O1005,Caigual,M,F1,0.375,13,5/13/10,6/12/10,2,0
MCA1N3P1005,Caigual,M,F1xI,0.445,13,5/13/10,6/12/10,2,0
MCA1N3R1005,Caigual,M,F1xI,0.45,13,5/13/10,7/12/10,3,0
MCA1N3V1005,Caigual,M,F1,0.365,13,5/13/10,5/13/10,1,0
MCA1N7B1005,Caigual,M,F1,0.413,13,5/13/10,5/13/10,1,0
MCA1O3N1005,Caigual,M,F1xN,0.235,13,5/13/10,10/11/10,6,0
MCA1P3N1005,Caigual,M,I,0.812,13,5/13/10,7/12/10,3,0
MCA1R3N1005,Caigual,M,F1,0.358,13,5/13/10,2/13/11,10,0
MCA1V2R1005,Caigual,M,F1,0.356,13,5/13/10,5/13/10,1,0
MCA1V2V1005,Caigual,M,F1,0.286,13,5/13/10,9/12/10,5,0
MCA1V2Y1005,Caigual,M,F1,0.299,13,5/13/10,9/12/10,5,0
MCA1V3N1005,Caigual,M,F1,0.237,13,5/13/10,7/12/10,3,0
MCA1V5O1005,Caigual,M,F1xN,0.119,13,5/13/10,12/12/10,8,0
MCA1V5P1005,Caigual,M,F1,0.342,13,5/13/10,9/12/10,5,0
MCA1V5R1005,Caigual,M,F1,0.414,13,5/13/10,8/13/10,4,0
MCA1V5V1005,Caigual,M,F1xI,0.679,13,5/13/10,5/13/10,1,0
MCA1V5Y1005,Caigual,M,F1,0.365,13,5/13/10,5/13/10,1,0
MCA1Y2B1005,Caigual,M,F1xI,0.457,13,5/13/10,7/12/10,3,0
MCA1Y2K1005,Caigual,M,F1,0.256,13,5/13/10,11/12/10,7,0
MCA1Y2P1005,Caigual,M,F1,0.475,13,5/13/10,5/13/10,1,0
MCA1Y5B1005,Caigual,M,I,0.75,13,5/13/10,5/13/10,1,0
MCA1Y5G1005,Caigual,M,F1,0.389,13,5/13/10,8/12/10,4,0
MCA1Y5K1005,Caigual,M,F1,0.308,13,5/13/10,5/13/10,1,0
MCA1Y5O1005,Caigual,M,F1xI,0.403,13,5/13/10,5/13/10,1,0
MCA1Y5P1005,Caigual,M,F1,0.274,13,5/13/10,5/13/10,1,0
MCA1Y5R1005,Caigual,M,F1xI,0.463,13,5/13/10,5/13/10,1,0
MCA1Y5Y1005,Caigual,M,I,0.758,13,5/13/10,5/13/10,1,0
MCA2K5N1005,Caigual,M,F1xN,0.062,13,5/13/10,5/13/10,1,0
MCA2N5N1005,Caigual,M,F1,0.141,13,5/13/10,5/13/10,1,0
MCA2N6K1005,Caigual,M,F1xN,0.065,13,5/13/10,5/13/10,1,0
MCA2P7R1005,Caigual,M,F2,0.446,13,5/13/10,5/13/10,1,0
MCA2R4B1005,Caigual,M,I,0.701,13,5/13/10,5/13/10,1,0
MCA2R4O1005,Caigual,M,F1xI,0.583,13,5/13/10,6/12/10,2,0
MCA2R7B1005,Caigual,M,I,0.861,13,5/13/10,5/13/10,1,0
MCA2R7K1005,Caigual,M,I,0.903,13,5/13/10,5/13/10,1,0
MCA2R7O1005,Caigual,M,F1,0.261,13,5/13/10,7/12/10,3,0
MCA2V4O1005,Caigual,M,I,0.524,13,5/13/10,5/13/10,1,0
MCA2V4P1005,Caigual,M,F1xN,0.172,13,5/13/10,9/12/10,5,0
MCA2V4R1005,Caigual,M,I,0.795,13,5/13/10,5/13/10,1,0
MCA2V4V1005,Caigual,M,F2,0.357,13,5/13/10,5/13/10,1,0
MCA2V4Y1005,Caigual,M,F1,0.315,13,5/13/10,8/12/10,4,0
MCA2V7O1005,Caigual,M,F2,0.396,13,5/13/10,5/13/10,1,0
MCA2V7P1005,Caigual,M,I,0.637,13,5/13/10,5/13/10,1,0
MCA2V7R1005,Caigual,M,I,0.707,13,5/13/10,5/13/10,1,0
MCA2V7Y1005,Caigual,M,F1xN,0.116,13,5/13/10,5/13/10,1,0
MCA2Y4B1005,Caigual,M,F1,0.286,13,5/13/10,5/13/10,1,0
MCA2Y4G1005,Caigual,M,F1,0.433,13,5/13/10,8/12/10,4,0
MCA2Y4K1005,Caigual,M,N,0.045,13,5/13/10,6/12/10,2,0
MCA2Y4O1005,Caigual,M,F1,0.311,13,5/13/10,9/12/10,5,0
MCA2Y4P1005,Caigual,M,F2,0.389,13,5/13/10,2/13/11,10,0
MCA2Y4V1005,Caigual,M,I,0.772,13,5/13/10,5/13/10,1,0
MCA2Y7B1005,Caigual,M,F1xI,0.501,13,5/13/10,11/12/10,7,0
MCA2Y7G1005,Caigual,M,F1xI,0.491,13,5/13/10,8/12/10,4,0
MCA2Y7K1005,Caigual,M,F1xI,0.346,13,5/13/10,6/12/10,2,0
MCA2Y7O1005,Caigual,M,F1xN,0.219,13,5/13/10,5/13/10,1,0
MCA2Y7P1005,Caigual,M,F1xN,0.141,13,5/13/10,5/13/10,1,0
MCA2Y7R1005,Caigual,M,F1xN,0.182,13,5/13/10,5/13/10,1,0
MCA2Y7V1005,Caigual,M,F1xI,0.495,13,5/13/10,8/13/10,4,0
MCA3P6R1005,Caigual,M,I,0.748,13,5/13/10,5/13/10,1,0
MCA3R6G1005,Caigual,M,I,0.473,13,5/13/10,5/13/10,1,0
MCA3R6K1005,Caigual,M,N,0,13,5/13/10,5/13/10,1,0
MCA3V6P1005,Caigual,M,F2,0.149,13,5/13/10,5/13/10,1,0
MCA3Y6G1005,Caigual,M,F1,0.106,13,5/13/10,7/12/10,3,0
MCA3Y6P1005,Caigual,M,F1xN,0.191,13,5/13/10,5/13/10,1,0
MCA3Y6R1005,Caigual,M,F1,0.235,13,5/13/10,5/13/10,1,0
MCA4G8N1005,Caigual,M,I,0.602,13,5/13/10,5/13/10,1,0
MCA4K8N1005,Caigual,M,I,0.792,13,5/13/10,5/13/10,1,0
MCA5B6N1005,Caigual,M,F1,0.444,13,5/13/10,5/13/10,1,0
MCA6B7N1005,Caigual,M,I,0.685,13,5/13/10,5/13/10,1,0
MCA6B8B1005,Caigual,M,F1,0.222,13,5/13/10,5/13/10,1,0
MCA6B8G1005,Caigual,M,F1xN,0,13,5/13/10,5/13/10,1,0
MCA6B8K1005,Caigual,M,F1,0.204,13,5/13/10,9/12/10,5,0
MCA6B8O1005,Caigual,M,F1,0.433,13,5/13/10,7/12/10,3,0
MCA6B8R1005,Caigual,M,F1xI,0.711,13,5/13/10,5/13/10,1,0
MCA6G7N1005,Caigual,M,F1xI,0.265,13,5/13/10,5/13/10,1,0
MCA6G8B1005,Caigual,M,F1,0.41,13,5/13/10,5/13/10,1,0
MCA6G8P1005,Caigual,M,F1,0.381,13,5/13/10,5/13/10,1,0
MCA6K7N1005,Caigual,M,F1xI,0.346,13,5/13/10,11/12/10,7,0
MCA6K8B1005,Caigual,M,F1,0.255,13,5/13/10,5/13/10,1,0
MCA6K8K1005,Caigual,M,I,0.796,13,5/13/10,5/13/10,1,0
MCA6K8O1005,Caigual,M,F1xI,0.547,13,5/13/10,5/13/10,1,0
MCA6O7N1005,Caigual,M,F1xI,0.578,13,5/13/10,5/13/10,1,0
MCA6O8R1005,Caigual,M,F1xI,0.425,13,5/13/10,7/12/10,3,0
MCA6O8V1005,Caigual,M,F1xI,0.399,13,5/13/10,7/12/10,3,0
MCA6O8Y1005,Caigual,M,F1,0.243,13,5/13/10,5/13/10,1,0
MCA6P8B1005,Caigual,M,N,0,13,5/13/10,7/12/10,3,0
MCA6P8G1005,Caigual,M,F1xI,0.428,13,5/13/10,10/11/10,6,0
MCA6P8K1005,Caigual,M,F1xN,0.21,13,5/13/10,11/12/10,7,0
MCA6P8P1005,Caigual,M,F1,0.228,13,5/13/10,7/12/10,3,0
MCA6P8R1005,Caigual,M,F1xN,0.247,13,5/13/10,5/13/10,1,0
MCA6P8V1005,Caigual,M,F1,0.32,13,5/13/10,8/12/10,4,0
MCA6P8Y1005,Caigual,M,F1xN,0.267,13,5/13/10,9/12/10,5,0
MCA6R8B1005,Caigual,M,F1xN,0.142,13,5/13/10,9/12/10,5,0
MCA6R8G1005,Caigual,M,F1,0.278,13,5/13/10,6/14/11,14,0
MCA6R8O1005,Caigual,M,F1xI,0.529,13,5/13/10,5/13/10,1,0
MCA6R8P1005,Caigual,M,F1xN,0.058,13,5/13/10,5/13/10,1,0
MCA6R8R1005,Caigual,M,F1xI,0.705,13,5/13/10,6/12/10,2,0
MCA6R8V1005,Caigual,M,F1xI,0.487,13,5/13/10,8/13/10,4,0
MCA6R8Y1005,Caigual,M,I,0.571,13,5/13/10,5/13/10,1,0
MCA6V7N1005,Caigual,M,F1xN,0.147,13,5/13/10,5/13/10,1,0
MCA6V8B1005,Caigual,M,F1,0.415,13,5/13/10,5/13/10,1,0
MCA6V8O1005,Caigual,M,F1,0.249,13,5/13/10,8/13/10,4,0
MCA6V8P1005,Caigual,M,F1xI,0.256,13,5/13/10,7/12/10,3,0
MCA6V8R1005,Caigual,M,I,0.448,13,5/13/10,5/13/10,1,0
MCA6V8V1005,Caigual,M,F1xI,0.577,13,5/13/10,5/13/10,1,0
MCA6V8Y1005,Caigual,M,F1xI,0.493,13,5/13/10,7/12/10,3,0
MCA6Y8K1005,Caigual,M,F1,0.332,13,5/13/10,7/12/10,3,0
MCA6Y8O1005,Caigual,M,F1xI,0.728,13,5/13/10,2/13/11,10,0
MCA6Y8P1005,Caigual,M,F1,0.265,13,5/13/10,6/12/10,2,0
MCA6Y8R1005,Caigual,M,F1xI,0.56,13,5/13/10,5/13/10,1,0
FCA1R2R0905,Caigual,F,N,0,13,6/12/10,6/12/10,1,0
FCA3R8V0905,Caigual,F,N,0,13,6/12/10,6/12/10,1,0
FCA2B5P,Caigual,F,N,0,NA,3/13/11,6/14/11,4,NA
FTY2B3B0901,Taylor,F,N,0,0,1/4/09,7/12/09,7,NA
FTY2B5B0901,Taylor,F,N,0,0,1/4/09,3/6/09,3,NA
FTY2B8G0901,Taylor,F,N,0,0,1/4/09,2/11/09,2,NA
FTY2G5G0901,Taylor,F,N,0,0,1/4/09,1/4/09,1,NA
FTY2G5R0901,Taylor,F,N,0,0,1/4/09,6/11/09,6,NA
FTY2G5V0901,Taylor,F,N,0,0,1/4/09,2/11/09,2,NA
FTY2G5Y0901,Taylor,F,N,0,0,1/4/09,2/11/09,2,NA
FTY2G8G0901,Taylor,F,N,0,0,1/4/09,9/10/09,9,9
FTY2R3Y0901,Taylor,F,N,0,0,1/4/09,2/11/09,2,NA
FTY2V3V0901,Taylor,F,N,0,0,1/4/09,1/4/09,1,NA
FTY2V5Y0901,Taylor,F,N,0,0,1/4/09,1/4/09,1,NA
FTY2V8G0901,Taylor,F,N,0,0,1/4/09,2/11/09,2,NA
FTY2Y3G0901,Taylor,F,N,0,0,1/4/09,7/12/09,7,NA
FTY2Y3V0901,Taylor,F,N,0,0,1/4/09,2/11/09,2,6
FTY2Y5B0901,Taylor,F,N,0,0,1/4/09,11/8/09,11,NA
FTY2Y5R0901,Taylor,F,N,0,0,1/4/09,3/6/09,3,4
FTY2Y8R0901,Taylor,F,N,0,0,1/4/09,3/6/09,3,2
FTY3B5G0901,Taylor,F,N,0,0,1/4/09,7/12/09,7,3
FTY3G5B0901,Taylor,F,N,0,0,1/4/09,9/10/09,9,3
MTY2G3R0901,Taylor,M,N,0,0,1/4/09,3/6/09,3,4
MTY2G5V0901,Taylor,M,N,0,0,1/4/09,1/4/09,1,NA
MTY2G8O0901,Taylor,M,N,0,0,1/4/09,5/23/09,6,NA
MTY2G8V0901,Taylor,M,N,0,0,1/4/09,3/6/09,3,3
MTY2G8Y0901,Taylor,M,N,0,0,1/4/09,7/12/09,7,7
MTY2O3R0901,Taylor,M,N,0,0,1/4/09,7/12/09,7,8
MTY2O5G0901,Taylor,M,N,0,0,1/4/09,1/4/09,1,NA
MTY2O8V0901,Taylor,M,N,0,0,1/4/09,1/4/09,1,NA
FTY2B8P0903,Taylor,F,F2,0.125,1,5/23/09,5/23/09,1,NA
FTY2K3K0905,Taylor,F,N,0,1,5/23/09,9/10/09,5,NA
FTY2K5G0905,Taylor,F,N,0,1,5/23/09,10/8/09,6,NA
FTY2K8B0905,Taylor,F,N,0,1,5/23/09,9/9/09,5,NA
FTY2K8Y0905,Taylor,F,N,0,1,5/23/09,6/11/09,2,NA
FTY2P5K0905,Taylor,F,N,0,1,5/23/09,9/10/09,5,NA
FTY2P8G0905,Taylor,F,N,0,1,5/23/09,9/10/09,5,NA
FTY2P8Y0905,Taylor,F,N,0,1,5/23/09,11/8/09,7,8
FTY3K8Y0906,Taylor,F,N,0,1,5/23/09,9/10/09,5,5
FTY5B8Y0906,Taylor,F,N,0,1,5/23/09,8/11/09,4,NA
FTY5O8Y0906,Taylor,F,N,0,1,5/23/09,9/10/09,5,NA
FTY5P8Y0905,Taylor,F,N,0,1,5/23/09,7/12/09,3,5
FTY5R8B0905,Taylor,F,N,0,1,5/23/09,10/8/09,6,NA
FTY5R8K0905,Taylor,F,N,0,1,5/23/09,9/10/09,5,NA
FTY5R8O0905,Taylor,F,N,0,1,5/23/09,9/9/09,5,NA
FTY5R8V0905,Taylor,F,N,0,1,5/23/09,11/8/09,7,NA
FTY5V8B0905,Taylor,F,N,0,1,5/23/09,7/12/09,3,NA
FTY5V8G0905,Taylor,F,N,0,1,5/23/09,5/23/09,1,NA
FTY5V8K0905,Taylor,F,N,0,1,5/23/09,9/10/09,5,2
FTY5V8R0905,Taylor,F,N,0,1,5/23/09,8/10/09,4,1
FTY5V8V0905,Taylor,F,N,0,1,5/23/09,9/9/09,5,1
FTY5Y8B0905,Taylor,F,N,0,1,5/23/09,9/9/09,5,NA
FTY5Y8G0905,Taylor,F,N,0,1,5/23/09,7/12/09,3,3
FTY5Y8P0905,Taylor,F,N,0,1,5/23/09,6/11/09,2,NA
FTY5Y8R0905,Taylor,F,N,0,1,5/23/09,9/10/09,5,6
FTY5Y8V0905,Taylor,F,N,0,1,5/23/09,9/9/09,5,NA
MTY2G8P0905,Taylor,M,N,0,1,5/23/09,6/11/09,2,NA
MTY2K3K0905,Taylor,M,N,0,1,5/23/09,5/23/09,1,NA
MTY2K3O0905,Taylor,M,F1xI,0.444,1,5/23/09,9/9/09,5,12
MTY2K5G0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2K5K0905,Taylor,M,F1,0.343,1,5/23/09,9/9/09,5,2
MTY2K8B0905,Taylor,M,N,0,1,5/23/09,6/11/09,2,NA
MTY2K8G0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2K8Y0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2O3R5O0906,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2P3K0905,Taylor,M,N,0,1,5/23/09,6/11/09,2,4
MTY2P5G0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2P5K0905,Taylor,M,N,0,1,5/23/09,5/23/09,1,NA
MTY2P8B0905,Taylor,M,F1,0.395,1,5/23/09,6/11/09,2,12
MTY2P8G0905,Taylor,M,N,0,1,5/23/09,9/10/09,5,NA
MTY2P8K0905,Taylor,M,N,0,1,5/23/09,9/10/09,5,NA
MTY2P8V0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2P8Y0905,Taylor,M,N,0,1,5/23/09,8/11/09,4,NA
MTY2R3O0905,Taylor,M,N,0,1,5/23/09,5/23/09,1,NA
MTY2R5G0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2R8B0905,Taylor,M,N,0,1,5/23/09,6/11/09,2,NA
MTY2R8Y0905,Taylor,M,N,0.05,1,5/23/09,7/12/09,3,1
MTY2V5P0905,Taylor,M,N,0,1,5/23/09,5/23/09,1,NA
MTY2V5R0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,4
MTY2Y3O0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,NA
MTY2Y5K0905,Taylor,M,N,0,1,5/23/09,7/12/09,3,6
MTY3O5O0906,Taylor,M,F1,0.365,1,5/23/09,9/10/09,5,12
MTY3V8B0906,Taylor,M,N,0,1,5/23/09,7/12/09,3,3
FTY2R8P0906,Taylor,F,F1,0.259,2,6/11/09,10/7/09,5,6
FTY2V3P0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY2V5K0906,Taylor,F,I,0.893,2,6/11/09,5/10/10,12,24
FTY2V8K0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3B5P0906,Taylor,F,N,0.053,2,6/11/09,9/9/09,4,0
FTY3B8P0906,Taylor,F,N,0,2,6/11/09,9/10/09,4,0
FTY3G5K0906,Taylor,F,N,0,2,6/11/09,10/8/09,5,3
FTY3G8K0906,Taylor,F,N,0,2,6/11/09,9/9/09,4,7
FTY3K5B0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3K5G0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3K8B0906,Taylor,F,N,0,2,6/11/09,1/8/10,8,0
FTY3K8O0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY3K8R0906,Taylor,F,N,0,2,6/11/09,8/11/09,3,0
FTY3K8V0906,Taylor,F,N,0,2,6/11/09,9/10/09,4,0
FTY3O5G0906,Taylor,F,F1,0.373,2,6/11/09,1/8/10,8,9
FTY3O5K0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3O5O0906,Taylor,F,N,0.057,2,6/11/09,9/9/09,4,0
FTY3O5P0906,Taylor,F,N,0,2,6/11/09,9/9/09,4,0
FTY3O5R0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY3O5V0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY3O8B0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,3
FTY3O8G0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,7
FTY3O8K0906,Taylor,F,I,0.831,2,6/11/09,7/12/09,2,0
FTY3O8O0906,Taylor,F,N,0,2,6/11/09,8/11/09,3,0
FTY3O8P0906,Taylor,F,N,0.053,2,6/11/09,6/11/09,1,5
FTY3O8R0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3O8Y0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3P5O0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3P8G0906,Taylor,F,N,0,2,6/11/09,9/10/09,4,0
FTY3P8K0905,Taylor,F,N,0,2,6/11/09,9/10/09,4,2
FTY3P8O0906,Taylor,F,N,0.053,2,6/11/09,6/11/09,1,0
FTY3R5G0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,2
FTY3R8G0906,Taylor,F,N,0,2,6/11/09,8/11/09,3,0
FTY3R8O0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3V5O0906,Taylor,F,N,0.059,2,6/11/09,10/8/09,5,0
FTY3V8O0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY3V8P0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,3
FTY3V8R0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3Y5G0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY3Y5O0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY3Y5R0906,Taylor,F,N,0,2,6/11/09,9/9/09,4,0
FTY3Y8G0906,Taylor,F,N,0,2,6/11/09,10/7/09,5,0
FTY3Y8O0906,Taylor,F,N,0,2,6/11/09,9/9/09,4,2
FTY4P7K0903,Taylor,F,I,1,2,6/11/09,8/11/09,3,15
FTY5B8K0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY5G8B0906,Taylor,F,I,0.854,2,6/11/09,7/12/09,2,10
FTY5G8G0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
FTY5G8K0906,Taylor,F,I,0.792,2,6/11/09,8/10/10,15,34
FTY5K8B0906,Taylor,F,N,0,2,6/11/09,6/11/09,1,0
FTY5K8G0906,Taylor,F,N,0,2,6/11/09,9/9/09,4,0
FTY5K8Y0906,Taylor,F,N,0,2,6/11/09,7/12/09,2,0
MTY1Y6G0903,Taylor,M,I,1,2,6/11/09,9/9/09,4,4
MTY1Y7G0903,Taylor,M,I,1,2,6/11/09,1/8/10,8,22
MTY1Y7R0903,Taylor,M,I,1,2,6/11/09,7/12/09,2,1
MTY2P3P0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3O5G0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3O5K0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3O5P0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3O5P8P0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3O5R0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3O5Y0906,Taylor,M,F2,0.393,2,6/11/09,7/12/09,2,NA
MTY3O8B0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3O8G0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3O8K0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3O8O0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3O8R0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3O8V0906,Taylor,M,N,0,2,6/11/09,8/10/09,3,8
MTY3O8Y0906,Taylor,M,N,0,2,6/11/09,9/10/09,4,2
MTY3P5B0906,Taylor,M,N,0,2,6/11/09,8/11/09,3,0
MTY3P5G0906,Taylor,M,N,0.049,2,6/11/09,7/12/09,2,1
MTY3P5K0906,Taylor,M,N,0.05,2,6/11/09,7/12/09,2,0
MTY3P5O0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3P5P0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3P5V0906,Taylor,M,F1xN,0,2,6/11/09,7/12/09,2,0
MTY3P5Y0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3P8B0906,Taylor,M,I,0.918,2,6/11/09,7/12/09,2,0
MTY3P8G0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3P8K0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3P8O0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3P8P0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3P8R0906,Taylor,M,N,0.05,2,6/11/09,7/12/09,2,0
MTY3P8Y0906,Taylor,M,N,0,2,6/11/09,8/11/09,3,0
MTY3R5B0906,Taylor,M,N,0.066,2,6/11/09,6/11/09,1,0
MTY3R5G0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3R5K0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,1
MTY3R5P0906,Taylor,M,F1,0.371,2,6/11/09,9/10/09,4,6
MTY3R5R0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3R5V0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3R5Y0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3R8B0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3R8G0906,Taylor,M,N,0,2,6/11/09,9/10/09,4,3
MTY3R8K0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,7
MTY3R8P0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,1
MTY3R8R0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,3
MTY3R8V0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3R8Y0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,4
MTY3V5B0906,Taylor,M,N,0.051,2,6/11/09,7/12/09,2,0
MTY3V5P0906,Taylor,M,N,0,2,6/11/09,8/11/09,3,3
MTY3V5V0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3V5Y0906,Taylor,M,N,0,2,6/11/09,9/9/09,4,2
MTY3V8K0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3V8O0906,Taylor,M,N,0,2,6/11/09,9/9/09,4,2
MTY3Y5B0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3Y5G0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY3Y5K0906,Taylor,M,N,0,2,6/11/09,9/10/09,4,0
MTY3Y5O0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3Y5P0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3Y5R0906,Taylor,M,I,0.724,2,6/11/09,7/12/09,2,4
MTY3Y5Y0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,4
MTY3Y8B0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3Y8G0906,Taylor,M,N,0,2,6/11/09,10/8/09,1,0
MTY3Y8K0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY3Y8P0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY5B8B0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,5
MTY5B8P0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY5K8P0906,Taylor,M,N,0,2,6/11/09,6/11/09,1,0
MTY5K8Y0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY5P8B0906,Taylor,M,N,0,2,6/11/09,9/10/09,4,0
MTY5P8Y0906,Taylor,M,N,0,2,6/11/09,7/12/09,2,0
MTY6O7B0903,Taylor,M,I,1,2,6/11/09,6/11/09,1,12
FTY1B2B0907,Taylor,F,N,0,3,7/12/09,8/10/09,2,0
FTY1B2G0907,Taylor,F,N,0,3,7/12/09,9/9/09,3,0
FTY1B2K0907,Taylor,F,N,0,3,7/12/09,7/12/09,1,0
